Tipo_Acero_Limpio,Grado_Acero,Ciclo,Familia,Muestra_Probeta_Temp,Soaking,,Alarg Max Req (merged),Alarg Min Req (merged),Alarg. Obt. (%) (merged),Fluencia 0.2% Obt (merged),Fluencia 0.5% Obt (merged),Fluencia 0.6% Obt (merged),Fluencia 0.7% Obt (merged),Fluencia Max Req (merged),Fluencia Min Req (merged),Fluencia Offset Obt (merged),Rotura Max Req (merged),Rotura Min Req (merged),Rotura Obt (merged),,,Dureza Ind. Máx. Obt 1 (merged),Dureza Ind. Max. Req (merged),Dureza Ind. Mín. Obt 1 (merged),Dureza Ind. Min. Req (merged),Dureza Prom. Máx. Obt 1 (merged),Dureza Prom. Max. Req (merged),Dureza Prom. Mín. Obt 1 (merged),Dureza Prom. Mín. Req (merged),,,Area Dúctil Indiv. Max. Req (%) (merged),Area Dúctil Indiv. Min. Obt (%) (merged),Area Dúctil Indiv. Min. Req (%) (merged),Area Dúctil Prom. Max. Req (%) (merged),Area Dúctil Prom. Min. Obt (%) (merged),Area Dúctil Prom. Min. Req (%) (merged),Energia Indiv. Max. Req. (J) (merged),Energia Indiv. Min. Obt. (J) (merged),Energia Indiv. Min. Req. (J) (merged),Energia Prom. Max. Req. (J) (merged),Energia Prom. Min. Obt. (J) (merged),Energia Prom. Min. Req. (J) (merged),Temp Ensayo Req (merged)
DS609,K55,84079,,4141021-6365992-550,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,65,,,87,14,,89,22,-10
DS641,TD950,32354,,4201647-6445400-490,5,,,15,14.5,,,,,,850,868,,950,956,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4201647-6445401-490,5,,,,,,,,,,,,,,,,,31.1,,30.9,,30.97,,30.97,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4201647-6445403-490,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,6,,,7,,0
DS748,13-5-2 95,3228,TN95 Super Cr13,4084804-6281239-610,45,,,,38.5,653,641,,,724,655,,,724,820,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,3228,TN95 Super Cr13,4084804-6281241-610,45,,,,,,,,,,,,,,,,,28.2,28,27.2,,27.97,27,27.5,,,,,,,,,,,,,,,,
DS748,13-5-2 95,3228,TN95 Super Cr13,4084804-6281243-610,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,151,40,,157,60,-10
DS748,13-5-2 95,3228,TN95 Super Cr13,4084804-6281244-610,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,152,,,157,,0
DS035,1035 BKS,35822,1035,4135102-6358139-560,5,,,12,17,641,,,,,550,,,650,665,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165675-6398483-530,5,,,16,18.5,999,,,,,750,,,900,1102,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165675-6398484-530,5,,,,,,,,,,,,,,,,,36.5,,36.3,,36.4,,36.4,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165675-6398486-530,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,20,,,11,,,12,,0
DS641,TD900,32321,,4166461-6399523-530,5,,,16,14.5,,,,,,750,935,,900,1042,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32321,,4166461-6399524-530,5,,,,,,,,,,,,,,,,,35.3,,34.8,,35.13,,35.13,,,,,,,,,,,,,,,,
DS035,1035 BKS,35822,1035,4138902-6362793-560,5,,,12,19,586,,,,,550,,,650,677,,,,,,,,,,,,,,,,,,,,,,,,,
DS433,P110,11812,P110,4049704-6224451-650,10,,,,26,,,804,,965,758,734,,862,931,,,,,,,,,,,,,,,,,,,,,,,,,
DS433,P110,11812,P110,4049704-6224452-650,10,,,,,,,,,,,,,,,,,31.5,,31.5,,31.37,,31.37,,,,,,,,,,,,,,,,
DS433,P110,11812,P110,4049704-6224454-650,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,74,,,77,,0
DS641,TD950,32354,,4200562-6444404-500,5,,,15,15.5,,,,,,850,854,,950,949,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200562-6444405-500,5,,,,,,,,,,,,,,,,,30.3,,29.8,,30,,30,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200562-6444407-500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,5,,,6,,0
DS701,P 110,83088,P110,4202408-6448570-500,10,,,15.5,27,,918,989,,965,758,,,862,1087,,,,,,,,,,,,,,,,,,,,,,,,,
DS701,P 110,83088,P110,4202408-6448571-500,10,,,,,,,,,,,,,,,,,36.2,,36.2,,36.1,,36.1,,,,,,,,,,,,,,,,
DS701,P 110,83088,P110,4202408-6448573-500,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,80,,,72,,,76,,-10
DS701,P 110,83088,P110,4202408-6448574-500,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,75,,85,,,81,,,83,22,0
DS010,E235,32319,E 235,4184034-6423743-520,5,,,6,18.5,,,,,,,587,,480,646,,,,,,,,,,,,,,,,,,,,,,,,,
DS433,N80Q,11811,N80,4024905-6196260-680,40,,,18.3,36.5,,686,,,758,552,688,,689,778,,,,,,,,,,,,,,,,,,,,,,,,,
DS433,N80Q,11811,N80,4024905-6196261-680,40,,,,,,,,,,,,,,,,,26.3,,24.5,,25.63,,25.33,,,,,,,,,,,,,,,,
DS433,N80Q,11811,N80,4024905-6196263-680,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,150,18,,152,,0
DS516,X52-L360,70907,,4055065-6230787-650,15,,,22,39,,401,,,530,370,403,760,460,510,,,,,,,,,,,,,,,,,,,,,,,,,
DS516,X52-L360,70907,,4055065-6230791-650,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,136,,,136,,0
DS035,1035 BKS,35822,1035,4135113-6358313-570,5,,,12,17.5,576,,,,,550,,,650,667,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165693-6398586-540,5,,,16,16.5,1011,,,,,750,,,900,1110,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165693-6398587-540,5,,,,,,,,,,,,,,,,,36.4,,35.7,,36,,36,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165693-6398589-540,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,20,,,10,,,11,,0
DS641,TD900,32321,,4166462-6399517-540,5,,,16,13.5,,,,,,750,939,,900,1039,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32321,,4166462-6399518-540,5,,,,,,,,,,,,,,,,,35,,34.8,,34.9,,34.9,,,,,,,,,,,,,,,,
DS516,X52-L360,70907,,4054882-6230480-655,22,,,22,35.5,,393,,,530,370,393,760,460,505,,,,,,,,,,,,,,,,,,,,,,,,,
DS516,X52-L360,70907,,4054882-6230484-655,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,133,,,141,14.85,0
DS641,TD950,32354,,4200565-6444432-510,5,,,15,16,,,,,,850,844,,950,938,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200565-6444433-510,5,,,,,,,,,,,,,,,,,29.7,,29.2,,29.5,,29.5,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200565-6444435-510,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,4,,,6,,0
DS423,X60QS-L415QS,70925,X60,4162910-6397292-550,15,,,23,32.5,,542,,,565,415,540,,520,643,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60QS-L415QS,70925,X60,4162910-6397296-550,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,182,45,,194,60,-10
DS035,1035 BKS,35822,1035,4135105-6358253-580,5,,,12,20,561,,,,,550,,,650,658,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165687-6398564-550,5,,,16,17,970,,,,,750,,,900,1085,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165687-6398565-550,5,,,,,,,,,,,,,,,,,35.2,,33.6,,34.33,,34.33,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165687-6398567-550,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,15,,,10,,,11,,0
DS641,TD900,32321,,4166463-6399501-550,5,,,16,13.5,,,,,,750,921,,900,1026,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32321,,4166463-6399502-550,5,,,,,,,,,,,,,,,,,35,,34.8,,34.9,,34.9,,,,,,,,,,,,,,,,
DS433,N80Q,11811,N80,4024908-6188516-695,40,,,18.3,34.5,,695,,,758,552,695,,689,794,,,,,,,,,,,,,,,,,,,,,,,,,
DS433,N80Q,11811,N80,4024908-6188517-695,40,,,,,,,,,,,,,,,,,24.7,,23.8,,24.5,,24,,,,,,,,,,,,,,,,
DS433,N80Q,11811,N80,4024908-6188519-695,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,178,18,,180,,0
DS516,X52-L360,70907,,4054883-6230490-665,22,,,22,34.5,,403,,,530,370,401,760,460,511,,,,,,,,,,,,,,,,,,,,,,,,,
DS516,X52-L360,70907,,4054883-6230494-665,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,127,,,130,14.85,0
DS641,TD950,32354,,4200569-6444475-520,5,,,15,15,,,,,,850,834,,950,927,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200569-6444476-520,5,,,,,,,,,,,,,,,,,30.3,,29.5,,29.87,,29.87,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200569-6444478-520,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,10,,,8,,,8,,0
DS701,P 110,83088,P110,4202409-6448591-520,10,,,15.5,27.5,,850,888,,965,758,,,862,973,,,,,,,,,,,,,,,,,,,,,,,,,
DS701,P 110,83088,P110,4202409-6448592-520,10,,,,,,,,,,,,,,,,,34.2,,34.2,,33.57,,33.57,,,,,,,,,,,,,,,,
DS701,P 110,83088,P110,4202409-6448594-520,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,111,,,112,,-10
DS701,P 110,83088,P110,4202409-6448595-520,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,114,,,116,22,0
DS010,E235,32319,E 235,4184036-6423760-540,5,,,6,16,,,,,,,571,,480,628,,,,,,,,,,,,,,,,,,,,,,,,,
DS010,E235,32319,E 235,4184037-6424032-540,5,,,6,18.5,,,,,,,549,,480,613,,,,,,,,,,,,,,,,,,,,,,,,,
DS035,1035 BKS,35822,1035,4135106-6358142-590,5,,,12,20.5,549,,,,,550,,,650,646,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165691-6398340-560,5,,,16,15.5,968,,,,,750,,,900,1083,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165691-6398341-560,5,,,,,,,,,,,,,,,,,35.7,,34.8,,35.3,,35.3,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165691-6398343-560,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,20,,,11,,,12,,0
DS641,TD900,32321,,4166464-6399508-560,5,,,16,15.5,,,,,,750,932,,900,1034,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32321,,4166464-6399509-560,5,,,,,,,,,,,,,,,,,34.9,,34.5,,34.7,,34.7,,,,,,,,,,,,,,,,
DS516,X52-L360,70907,,4054881-6230470-675,22,,,22,41,,390,,,530,370,389,760,460,502,,,,,,,,,,,,,,,,,,,,,,,,,
DS516,X52-L360,70907,,4054881-6230474-675,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,134,,,139,14.85,0
DS641,TD950,32354,,4200571-6444655-530,5,,,15,13,,,,,,850,826,,950,927,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200571-6444656-530,5,,,,,,,,,,,,,,,,,29.9,,29.3,,29.67,,29.67,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200571-6444658-530,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,7,,,7,,0
DS423,X60QS-L415QS,70925,X60,4162896-6397309-570,15,,,23,32,,542,,,565,415,541,,520,633,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60QS-L415QS,70925,X60,4162896-6397313-570,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,179,45,,211,60,-10
DS433,N80Q,11811,N80,4024911-6189731-710,40,,,18.3,35.5,,661,,,758,552,662,,689,766,,,,,,,,,,,,,,,,,,,,,,,,,
DS433,N80Q,11811,N80,4024911-6189732-710,40,,,,,,,,,,,,,,,,,21.7,,20.8,,21.53,,21.1,,,,,,,,,,,,,,,,
DS433,N80Q,11811,N80,4024911-6189734-710,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,169,18,,173,,0
DS035,1035 BKS,35822,1035,4135109-6358224-600,5,,,12,21,527,,,,,550,,,650,631,,,,,,,,,,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4102374-6301467-633,10,,,14.4,20.5,,613,618,,655,552,614,,655,683,,,,,,,,,,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4102374-6301469-633,10,,,,,,,,,,,,,,,,,19.4,23,18.9,,19.2,,19.2,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4102374-6301471-633,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,60,,,60,,-10
DS176,TN 80Cr3,87168,L80,4102374-6301472-633,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,60,,,61,,0
DS641,TD900,32314,,4165692-6398427-570,5,,,16,16,971,,,,,750,,,900,1075,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165692-6398428-570,5,,,,,,,,,,,,,,,,,35.2,,34.8,,35,,35,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4165692-6398430-570,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,20,,,11,,,11,,0
DS641,TD900,32321,,4166465-6399498-570,5,,,16,16.5,,,,,,750,924,,900,1026,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32321,,4166465-6399499-570,5,,,,,,,,,,,,,,,,,34.7,,34.5,,34.57,,34.57,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4057000-6234916-680,49,,,,33.5,,,,802,828,758,801,,793,872,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4057000-6234917-680,49,,,,17.5,,,,862,828,758,863,,793,936,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4057000-6234919-680,49,,,,,,,,,,,,,,,,,31.8,29,29.8,,31.17,29,30.3,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4057000-6234921-680,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,140,,,143,24,0
DS516,TN 45HD,15245,,4089050-6282610-650,15,,,25,38.5,381,,,,448,310,,,434,501,,,,,,,,,,,,,,,,,,,,,,,,,
DS516,TN 45HD,15245,,4089050-6282614-650,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,150,34,,153,39,0
DS641,TD900,32321,,4159261-6391313-580,5,,,16,17.5,,,,,,750,913,,900,1015,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32321,,4159261-6391314-580,5,,,,,,,,,,,,,,,,,34.7,,34.5,,34.6,,34.6,,,,,,,,,,,,,,,,
DS516,X52-L360,70907,,4054884-6230804-685,22,,,22,36.5,,394,,,530,370,399,760,460,500,,,,,,,,,,,,,,,,,,,,,,,,,
DS516,X52-L360,70907,,4054884-6230808-685,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,85,,129,,,137,14.85,0
DS641,TD950,32354,,4200572-6445161-540,5,,,15,16,,,,,,850,816,,950,923,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200572-6445162-540,5,,,,,,,,,,,,,,,,,29.8,,29.4,,29.57,,29.57,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200572-6445164-540,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,8,,,8,,0
DS609,K55,84079,,4141022-6365993-600,10,,,18.2,30,,551,,,552,379,551,,655,684,,,,,,,,,,,,,,,,,,,,,,,,,
DS609,K55,84079,,4141022-6365996-600,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,60,,,79,,,86,22,-10
DS641,TD900,32314,,4161828-6392059-580,5,,,16,17,950,,,,,750,,,900,1061,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4161828-6392060-580,5,,,,,,,,,,,,,,,,,35.7,,35.4,,35.57,,35.57,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4161828-6392062-580,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,20,,,8,,,9,,0
DS701,P 110,83088,P110,4202410-6448583-540,10,,,15.5,30,,844,862,,965,758,,,862,940,,,,,,,,,,,,,,,,,,,,,,,,,
DS701,P 110,83088,P110,4202410-6448584-540,10,,,,,,,,,,,,,,,,,31.8,,31.8,,31.6,,31.6,,,,,,,,,,,,,,,,
DS701,P 110,83088,P110,4202410-6448586-540,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,116,,,118,,-10
DS701,P 110,83088,P110,4202410-6448587-540,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,118,,,121,22,0
DS844,T95 1 TN 95SS,87280,,4082613-6281215-660,35,,,,,,,,,,,,,,,,,31.3,,30.4,,31,,30.63,,,,,,,,,,,,,,,,
DS844,T95 1 TN 95SS,87280,,4082613-6281217-660,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,149,,,153,,0
DS847,C110,84910,C110,4053545-6233802-690,49,,,,16.5,,,,801,828,758,802,,793,876,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4053545-6233804-690,49,,,,,,,,,,,,,,,,,28.9,29,26.6,,28.37,29,26.93,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4053545-6233806-690,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,144,,,147,24,0
DS847,C110,84910,C110,4053545-6234109-690,49,,,,31,,,,790,828,758,792,,793,865,,,,,,,,,,,,,,,,,,,,,,,,,
DS010,E235,32319,E 235,4184038-6424531-560,5,,,6,20.5,,,,,,,542,,480,602,,,,,,,,,,,,,,,,,,,,,,,,,
DS010,E235,32319,E 235,4184039-6424514-560,5,,,6,19,,,,,,,553,,480,613,,,,,,,,,,,,,,,,,,,,,,,,,
DS516,TN 45HD,15243,,4095048-6293852-650,15,,,28,32.5,405,,,,448,310,,,434,519,,,,,,,,,,,,,,,,,,,,,,,,,
DS516,TN 45HD,15243,,4095048-6294423-650,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,150,34,,152,39,0
DS035,1035 BKS,35822,1035,4135111-6358227-610,5,,,12,22,495,,,,,550,,,650,613,,,,,,,,,,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4102375-6301484-643,10,,,14.4,22,,613,617,,655,552,611,,655,686,,,,,,,,,,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4102375-6301486-643,10,,,,,,,,,,,,,,,,,19,23,18.1,,18.7,,18.7,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4102375-6301488-643,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,62,,,62,,-10
DS176,TN 80Cr3,87168,L80,4102375-6301489-643,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,62,,,63,,0
DS847,C110,84910,C110,4057001-6234892-690,49,,,,36.5,,,,779,828,758,779,,793,851,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4057001-6234893-690,49,,,,17,,,,826,828,758,827,,793,897,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4057001-6234895-690,49,,,,,,,,,,,,,,,,,30.6,29,28.1,,30.2,29,28.93,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4057001-6234897-690,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,146,,,150,24,0
DS027,B-L245-B,50367,,4117321-6332345-630,15,,,27,42,,366,,,552,379,,,655,504,,,,,,,,,,,,,,,,,,,,,,,,,
DS027,B-L245-B,50367,,4117321-6332348-630,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,232,,,242,,-10
DS847,C110,84910,C110,4053546-6233807-695,49,,,,16.5,,,,811,828,758,814,,793,883,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4053546-6233809-695,49,,,,,,,,,,,,,,,,,28.3,29,26.7,,27.9,29,26.93,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4053546-6233811-695,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,137,,,139,24,0
DS847,C110,84910,C110,4053546-6234100-695,49,,,,32,,,,802,828,758,821,,793,874,,,,,,,,,,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4106243-6307175-643,15,,,14.4,15.5,,600,605,,655,552,602,,655,676,,,,,,,,,,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4106243-6307177-643,15,,,,,,,,,,,,,,,,,18.7,23,17.6,,18.17,,18.17,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4106243-6307179-643,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,62,,,64,,-10
DS176,TN 80Cr3,87168,L80,4106243-6307180-643,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,62,,,64,,0
DS176,TN 80Cr3,87168,L80,4106244-6307753-643,30,,,14.4,18,,572,576,,655,552,570,,655,645,,,,,,,,,,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4106244-6307755-643,30,,,,,,,,,,,,,,,,,17.5,23,17.2,,17.3,,17.3,,,,,,,,,,,,,,,,
DS176,TN 80Cr3,87168,L80,4106244-6307757-643,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,64,,,65,,-10
DS176,TN 80Cr3,87168,L80,4106244-6307758-643,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,63,,,64,,0
DS641,TD900,32321,,4159262-6391289-590,5,,,16,16,,,,,,750,919,,900,1023,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32321,,4159262-6391290-590,5,,,,,,,,,,,,,,,,,35.9,,34.7,,35.2,,35.2,,,,,,,,,,,,,,,,
DS433,P110,11812,P110,4049705-6224465-700,10,,,,28,,,754,,965,758,753,,862,844,,,,,,,,,,,,,,,,,,,,,,,,,
DS433,P110,11812,P110,4049705-6224466-700,10,,,,,,,,,,,,,,,,,27.5,,27.5,,27.23,,27.23,,,,,,,,,,,,,,,,
DS433,P110,11812,P110,4049705-6224468-700,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,91,,,93,,0
DS750,L80 13CR,84970,L80 Cr13,4110225-6319676-640,45,,,,25,,,,,655,552,,,655,837,,,,,,,,,,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4110225-6319677-640,45,,,,,,,,,,,,,,,,,25.8,24,25.3,,25.8,23,25.47,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4110225-6319678-640,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,100,,,78,32,,83,48,0
DS750,L80 13CR,84970,L80 Cr13,4110225-6319679-640,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,50,,,50,32,,55,48,-10
DS641,TD950,32354,,4200573-6445149-550,5,,,15,16,,,,,,850,824,,950,928,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200573-6445150-550,5,,,,,,,,,,,,,,,,,30.1,,29.3,,29.63,,29.63,,,,,,,,,,,,,,,,
DS641,TD950,32354,,4200573-6445152-550,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,6,,,7,,0
DS847,C110,84910,C110,4056727-6234320-695,49,,,,35,,,,759,828,758,759,,793,836,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4056727-6234321-695,49,,,,17,,,,778,828,758,779,,793,856,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4056727-6234323-695,49,,,,,,,,,,,,,,,,,28.7,29,26.9,,28.2,29,27.73,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4056727-6234325-695,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,140,,,142,24,0
DS641,TD900,32314,,4161830-6392007-590,5,,,16,17,975,,,,,750,,,900,1071,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4161830-6392008-590,5,,,,,,,,,,,,,,,,,36.2,,35.9,,36.03,,36.03,,,,,,,,,,,,,,,,
DS641,TD900,32314,,4161830-6392010-590,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,20,,,7,,,8,,0
DS844,T95 1 TN 95SS,87280,,4082204-6275655-670,35,,,,,,,,,,,,,,,,,28.5,25,26.5,,28.1,25,27.07,,,,,,,,,,,,,,,,
DS844,T95 1 TN 95SS,87280,,4082204-6275657-670,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,150,,,154,24,0
DS433,P110,11812,P110,4052470-6227380-700,20,,,,29,,,746,,965,758,746,,862,842,,,,,,,,,,,,,,,,,,,,,,,,,
DS433,P110,11812,P110,4052470-6227381-700,20,,,,,,,,,,,,,,,,,25.5,,25.5,,25.03,,25.03,,,,,,,,,,,,,,,,
DS433,P110,11812,P110,4052470-6227383-700,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,96,,,97,,0
DS423,X60QS-L415QS,70925,X60,4162898-6397304-590,15,,,23,32,,550,,,565,415,549,,520,642,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,X60QS-L415QS,70925,X60,4162898-6397308-590,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,75,,95,85,,144,45,,189,60,-10
DS847,C110,84910,C110,4053547-6233812-700,49,,,,17,,,,789,828,758,790,,793,864,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4053547-6233814-700,49,,,,,,,,,,,,,,,,,26.8,29,25,,26.53,29,25.07,,,,,,,,,,,,,,,,
DS847,C110,84910,C110,4053547-6233816-700,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,136,,,138,24,0
DS847,C110,84910,C110,4053547-6234104-700,49,,,,34,,,,764,828,758,763,,793,831,,,,,,,,,,,,,,,,,,,,,,,,,
DS868,T95 1,84861,,4065003-6250705-690,60,,,13.7,19.5,,747,,,758,655,745,,724,841,,,,,,,,,,,,,,,,,,,,,,,,,
DS868,T95 1,84861,,4065003-6250707-690,60,,,,,,,,,,,,,,,,,25.8,27,25.8,,25.63,25.4,25.63,,,,,,,,,,,,,,,,
DS868,T95 1,84861,,4065003-6250709-690,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,75,,85,,,138,,,139,21,-40
DS868,T95 1,84861,,4065003-6250710-690,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,169,,,174,21,0
